"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_sum";"google_mean";"google_country_porc";"google_country"
"Hymenoscyphus fraxineus";"Italy";"Fungi";2010;2;2014;"Ascomycota";"Leotiomycetes";4;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";21289;162;NA;TRUE;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"Liechtenstein";"Fungi";NA;1;2012;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1434;1;NA;NA;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"Netherlands";"Fungi";2010;NA;NA;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";662321;30;NA;TRUE;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"Norway";"Fungi";NA;80;2011;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";465749;76;NA;NA;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"Sea or Ocean";"Fungi";NA;124;2007;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;82;0.569444444444444;NA;NA
"Hymenoscyphus fraxineus";"Sweden";"Fungi";NA;133;2000;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2464678;26;NA;NA;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"Switzerland";"Fungi";NA;415;2000;"Ascomycota";"Leotiomycetes";NA;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";591676;13;NA;NA;82;0.569444444444444;0;0
"Hymenoscyphus fraxineus";"United Kingdom";"Fungi";2012;13;2017;"Ascomycota";"Leotiomycetes";5;"NO";485;"R19121";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";25198;102;NA;FALSE;82;0.569444444444444;0;0
"Hypania invalida";"Netherlands";"Invertebrates (excl. Arthropods, Molluscs)";NA;16;2001;"Annelida";"Polychaeta";NA;"NO";81;NA;NA;0;1;0;0;"Freshwater";"NO";"NO";"NO";"YES";5159;30;NA;FALSE;NA;NA;NA;NA
"Hypania invalida";"Poland";"Invertebrates (excl. Arthropods, Molluscs)";2010;NA;NA;"Annelida";"Polychaeta";NA;"NO";81;NA;NA;0;1;0;0;"Freshwater";"NO";"NO";"NO";"YES";29;17;NA;FALSE;NA;NA;NA;NA
"Hypericum hidcoteense";"Belgium";"Vascular plants";2015;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";1;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;NA;FALSE;NA;NA;NA;NA
"Hypericum hidcoteense";"Italy";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";1;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;162;NA;NA;NA;NA;NA;NA
"Hypericum hidcoteense";"Sea or Ocean";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";1;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Hypericum hidcoteense";"United Kingdom";"Vascular plants";NA;16;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";1;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;NA;FALSE;NA;NA;NA;NA
"Hypericum inodorum";"Belgium";"Vascular plants";2015;1;2011;"Tracheophyta";"Magnoliopsida";-4;"NO";29;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;480;35;TRUE;284;1.97222222222222;0;0
"Hypericum inodorum";"Germany";"Vascular plants";NA;4;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";29;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;51;35;NA;284;1.97222222222222;88;173.555555555555
"Hypericum inodorum";"Sea or Ocean";"Vascular plants";NA;6;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";29;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;35;FALSE;284;1.97222222222222;NA;NA
"Hypericum inodorum";"Sweden";"Vascular plants";NA;20;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";29;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;26;35;FALSE;284;1.97222222222222;0;0
"Hypericum inodorum";"United Kingdom";"Vascular plants";NA;4;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";29;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;102;35;FALSE;284;1.97222222222222;67;132.138888888889
"Hypericum moseranum";"Belgium";"Vascular plants";2015;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";2;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;NA;FALSE;NA;NA;NA;NA
"Hypericum mutilum";"France";"Vascular plants";2013;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";4;"R07618";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;FALSE;NA;NA;NA;NA
"Hypericum mutilum";"Italy";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";4;"R07618";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;162;NA;NA;NA;NA;NA;NA
"Hypericum olympicum";"Belgium";"Vascular plants";2014;7;2014;"Tracheophyta";"Magnoliopsida";0;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;480;71;TRUE;119;0.826388888888889;0;0
"Hypericum olympicum";"Bulgaria";"Vascular plants";NA;3;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14218;8;71;NA;119;0.826388888888889;0;0
"Hypericum olympicum";"France";"Vascular plants";NA;1;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;71;NA;119;0.826388888888889;0;0
"Hypericum olympicum";"Germany";"Vascular plants";NA;3;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;51;71;NA;119;0.826388888888889;0;0
"Hypericum olympicum";"Greece";"Vascular plants";NA;18;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;144;71;NA;119;0.826388888888889;0;0
"Hypericum olympicum";"Netherlands";"Vascular plants";NA;8;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;30;71;NA;119;0.826388888888889;0;0
"Hypericum olympicum";"Sea or Ocean";"Vascular plants";NA;29;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;71;FALSE;119;0.826388888888889;NA;NA
"Hypericum olympicum";"United Kingdom";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";173;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;102;71;FALSE;119;0.826388888888889;0;0
"Hypnea spinella";"Cyprus";"Algae";2014;NA;NA;"Rhodophyta";"Florideophyceae";NA;"NO";95;"R07634";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;107;NA;FALSE;NA;NA;NA;NA
"Hypochoeris radicata";"France";"Vascular plants";2010;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";248;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;NA;FALSE;NA;NA;NA;NA
"Hystrix indica";"Italy";"Mammals";2017;NA;NA;"Chordata";"Mammalia";NA;"NO";716;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";21214;162;NA;FALSE;NA;NA;NA;NA
"Hystrix indica";"Sea or Ocean";"Mammals";NA;115;2000;"Chordata";"Mammalia";NA;"NO";716;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;NA;FALSE;NA;NA;NA;NA
"Ianiropsis serricaudis";"France";"Crustaceans";2013;NA;NA;"Arthropoda";"Malacostraca";NA;"NO";26;"R19359";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";2863;142;NA;TRUE;NA;NA;NA;NA
"Ianiropsis serricaudis";"Italy";"Crustaceans";2012;NA;NA;"Arthropoda";"Malacostraca";NA;"NO";26;"R19359";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";1267;162;NA;FALSE;NA;NA;NA;NA
"Ianiropsis serricaudis";"Netherlands";"Crustaceans";NA;2;2016;"Arthropoda";"Malacostraca";NA;"NO";26;"R19359";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";13990;30;NA;FALSE;NA;NA;NA;NA
"Ianiropsis serricaudis";"Sea or Ocean";"Crustaceans";NA;3;2016;"Arthropoda";"Malacostraca";NA;"NO";26;"R19359";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Ibicella lutea";"France";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";85;"R07684";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;NA;NA;NA;NA;NA
"Ibicella lutea";"Germany";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";85;"R07684";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;NA;NA;NA;NA;NA;NA
"Ibicella lutea";"Italy";"Vascular plants";2020;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";85;"R07684";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;162;NA;TRUE;NA;NA;NA;NA
"Ibicella lutea";"Sea or Ocean";"Vascular plants";NA;6;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";85;"R07684";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Ibicella lutea";"Ukraine";"Vascular plants";NA;2;1997;"Tracheophyta";"Magnoliopsida";NA;"NO";85;"R07684";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;7;NA;FALSE;NA;NA;NA;NA
"Icerya seychellarum";"Cyprus";"Insects";2019;NA;NA;"Arthropoda";"Insecta";NA;"NO";103;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;NA;NA;NA;NA
"Ictalurus punctatus";"Italy";"Fishes";NA;38;2003;"Chordata";"Actinopterygii";NA;"NO";26011;"R07692";"A";0;1;0;0;"Freshwater";"NO";"NO";"NO";"NO";3303;162;47;NA;278;1.93055555555556;0;0
"Ictalurus punctatus";"Portugal";"Fishes";2012;6;2018;"Chordata";"Actinopterygii";6;"NO";26011;"R07692";"A";0;1;0;0;"Freshwater";"NO";"NO";"NO";"NO";1038;83;47;FALSE;278;1.93055555555556;0;0
"Ictalurus punctatus";"Sea or Ocean";"Fishes";NA;3;2012;"Chordata";"Actinopterygii";NA;"NO";26011;"R07692";"A";0;1;0;0;"Freshwater";"NO";"NO";"NO";"NO";0;NA;47;FALSE;278;1.93055555555556;NA;NA
"Ilex altaclerensis";"Belgium";"Vascular plants";2014;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";2;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;NA;FALSE;NA;NA;NA;NA
"Ilex altaclerensis";"Sea or Ocean";"Vascular plants";NA;20;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";2;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Ilex altaclerensis";"United Kingdom";"Vascular plants";NA;18;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";2;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;NA;FALSE;NA;NA;NA;NA
"Ilex crenata";"Belgium";"Vascular plants";2012;88;2011;"Tracheophyta";"Magnoliopsida";-1;"NO";812;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;173;TRUE;4797;33.3125;100;3331.25
"Ilex crenata";"France";"Vascular plants";NA;1;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";812;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;173;NA;4797;33.3125;15;499.6875
"Ilex crenata";"Germany";"Vascular plants";NA;2;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";812;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;173;NA;4797;33.3125;34;1132.625
"Ilex crenata";"Netherlands";"Vascular plants";NA;82;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";812;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;173;NA;4797;33.3125;72;2398.5
"Ilex meserveae";"Belgium";"Vascular plants";2014;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";18;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;NA;FALSE;NA;NA;NA;NA
"Ilex meserveae";"Sea or Ocean";"Vascular plants";NA;15;2004;"Tracheophyta";"Magnoliopsida";NA;"NO";18;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Ilex meserveae";"Sweden";"Vascular plants";NA;52;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";18;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;26;NA;FALSE;NA;NA;NA;NA
"Ilex meserveae";"United Kingdom";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";18;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;NA;FALSE;NA;NA;NA;NA
"Illinoia liriodendri";"Portugal";"Insects";2011;NA;NA;"Arthropoda";"Insecta";NA;"NO";41;"R07711";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";52871;83;NA;FALSE;0;0;0;0
"Illinoia liriodendri";"Sea or Ocean";"Insects";NA;2;2019;"Arthropoda";"Insecta";NA;"NO";41;"R07711";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;0;0;NA;NA
"Illinoia liriodendri";"Serbia";"Insects";2015;4;2020;"Arthropoda";"Insecta";5;"NO";41;"R07711";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";11129;54;NA;FALSE;0;0;0;0
"Illinoia liriodendri";"Slovenia";"Insects";NA;2;2019;"Arthropoda";"Insecta";NA;"NO";41;"R07711";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";20810;45;NA;FALSE;0;0;0;0
"Impatiens balsamina";"Albania";"Vascular plants";2011;2;2019;"Tracheophyta";"Magnoliopsida";8;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2476;54;872;FALSE;1017;7.0625;0;0
"Impatiens balsamina";"Austria";"Vascular plants";NA;64;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;44;872;NA;1017;7.0625;23;162.4375
"Impatiens balsamina";"Croatia";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40792;19;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Czech Republic";"Vascular plants";NA;46;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;28;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"France";"Vascular plants";NA;623;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;872;NA;1017;7.0625;19;134.1875
"Impatiens balsamina";"Germany";"Vascular plants";NA;6;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;872;NA;1017;7.0625;20;141.25
"Impatiens balsamina";"Hungary";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";36958;18;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Netherlands";"Vascular plants";NA;1;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;872;NA;1017;7.0625;19;134.1875
"Impatiens balsamina";"Poland";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;17;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Portugal";"Vascular plants";NA;2;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;83;872;FALSE;1017;7.0625;0;0
"Impatiens balsamina";"Sea or Ocean";"Vascular plants";NA;29;1997;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;872;FALSE;1017;7.0625;NA;NA
"Impatiens balsamina";"Serbia";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14179;54;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Slovakia";"Vascular plants";NA;37;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Sweden";"Vascular plants";NA;50;1991;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;26;872;FALSE;1017;7.0625;0;0
"Impatiens balsamina";"Switzerland";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;13;872;NA;1017;7.0625;0;0
"Impatiens balsamina";"Ukraine";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2174;"R07716";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;7;872;NA;1017;7.0625;0;0
"Impatiens parviflora";"Austria";"Vascular plants";NA;1691;2001;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;44;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Belarus";"Vascular plants";NA;278;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Impatiens parviflora";"Belgium";"Vascular plants";NA;4701;1992;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Bosnia and Herzegovina";"Vascular plants";2018;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";9027;14;NA;FALSE;NA;NA;NA;NA
"Impatiens parviflora";"Bulgaria";"Vascular plants";NA;3;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14218;8;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Croatia";"Vascular plants";NA;8;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40792;19;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Czech Republic";"Vascular plants";NA;3125;2006;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;28;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Denmark";"Vascular plants";NA;557;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;18;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Estonia";"Vascular plants";NA;83;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7196;5;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Finland";"Vascular plants";NA;326;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";81315;2;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"France";"Vascular plants";NA;1100;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Germany";"Vascular plants";NA;13515;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Hungary";"Vascular plants";NA;59;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";36958;18;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Italy";"Vascular plants";NA;707;2006;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;162;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Latvia";"Vascular plants";NA;24;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";6060;6;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Liechtenstein";"Vascular plants";NA;5;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2000;1;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Lithuania";"Vascular plants";NA;399;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40458;3;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Luxembourg";"Vascular plants";NA;257;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";37577;1;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Netherlands";"Vascular plants";NA;5901;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Norway";"Vascular plants";NA;811;1995;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;76;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Poland";"Vascular plants";NA;2529;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;17;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Romania";"Vascular plants";NA;11;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";31057;3;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Sea or Ocean";"Vascular plants";NA;5459;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Impatiens parviflora";"Slovakia";"Vascular plants";NA;266;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Slovenia";"Vascular plants";NA;166;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38312;45;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Sweden";"Vascular plants";NA;6429;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;26;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Switzerland";"Vascular plants";NA;1027;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;13;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"Ukraine";"Vascular plants";NA;832;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;7;NA;NA;NA;NA;NA;NA
"Impatiens parviflora";"United Kingdom";"Vascular plants";NA;549;2006;"Tracheophyta";"Magnoliopsida";NA;"NO";832;"R07724";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;NA;FALSE;NA;NA;NA;NA
"Ipheion uniflorum";"Austria";"Vascular plants";NA;2;2021;"Tracheophyta";"Liliopsida";NA;"NO";64;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;44;775;NA;273;1.89583333333333;0;0
"Ipheion uniflorum";"Belgium";"Vascular plants";2012;80;2014;"Tracheophyta";"Liliopsida";2;"NO";64;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;775;TRUE;273;1.89583333333333;0;0
"Ipheion uniflorum";"Denmark";"Vascular plants";NA;2;2019;"Tracheophyta";"Liliopsida";NA;"NO";64;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;18;775;NA;273;1.89583333333333;0;0
