"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"google";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_country_porc";"google_country_tot"
"Ginkgo biloba";"Italy";"Vascular plants";NA;9;2018;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;924;NA;23;4182.78
"Ginkgo biloba";"Luxembourg";"Vascular plants";NA;16;2020;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";37577;1;924;NA;0;0
"Ginkgo biloba";"Macedonia";"Vascular plants";NA;1;2020;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2784;2;924;NA;0;0
"Ginkgo biloba";"Netherlands";"Vascular plants";NA;71;2008;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;924;NA;23;4182.78
"Ginkgo biloba";"Poland";"Vascular plants";NA;25;2013;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;16;924;NA;8;1454.88
"Ginkgo biloba";"Portugal";"Vascular plants";NA;10;2014;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;924;NA;41;7456.26
"Ginkgo biloba";"Romania";"Vascular plants";NA;3;2021;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";31057;3;924;NA;61;11093.46
"Ginkgo biloba";"Sea";"Vascular plants";NA;74;2009;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;924;FALSE;NA;NA
"Ginkgo biloba";"Serbia";"Vascular plants";NA;2;2021;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14179;38;924;NA;10;1818.6
"Ginkgo biloba";"Slovakia";"Vascular plants";NA;2;2021;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;924;NA;18;3273.48
"Ginkgo biloba";"Slovenia";"Vascular plants";NA;2;2020;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38312;46;924;NA;0;0
"Ginkgo biloba";"Spain";"Vascular plants";NA;12;2007;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;924;NA;32;5819.52
"Ginkgo biloba";"Sweden";"Vascular plants";NA;17;2005;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;924;FALSE;13;2364.18
"Ginkgo biloba";"Switzerland";"Vascular plants";NA;11;2013;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;924;NA;16;2909.76
"Ginkgo biloba";"Ukraine";"Vascular plants";NA;4;2020;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;6;924;NA;3;545.58
"Ginkgo biloba";"United Kingdom";"Vascular plants";NA;76;2019;"Tracheophyta";"Ginkgoopsida";NA;"NO";18186;43348;"R06736";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;924;NA;12;2182.32
"Gladiolus imbricatus";"Belarus";"Vascular plants";NA;65;2013;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46462;1;NA;NA;0;0
"Gladiolus imbricatus";"Czech Republic";"Vascular plants";NA;11;2012;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;25;NA;NA;0;0
"Gladiolus imbricatus";"Germany";"Vascular plants";NA;4;2017;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;48;NA;NA;0;0
"Gladiolus imbricatus";"Italy";"Vascular plants";NA;7;2013;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;NA;NA;0;0
"Gladiolus imbricatus";"Latvia";"Vascular plants";NA;4;2019;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";6060;6;NA;NA;0;0
"Gladiolus imbricatus";"Lithuania";"Vascular plants";NA;36;2013;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40458;4;NA;NA;0;0
"Gladiolus imbricatus";"Norway";"Vascular plants";2013;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1755502;75;NA;FALSE;0;0
"Gladiolus imbricatus";"Poland";"Vascular plants";NA;33;2013;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";147169;16;NA;NA;0;0
"Gladiolus imbricatus";"Portugal";"Vascular plants";NA;1;2011;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;81;NA;FALSE;0;0
"Gladiolus imbricatus";"Romania";"Vascular plants";NA;1;2014;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;NA;NA;0;0
"Gladiolus imbricatus";"Sea";"Vascular plants";NA;100;2008;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;NA;FALSE;NA;NA
"Gladiolus imbricatus";"Slovakia";"Vascular plants";NA;15;2009;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;NA;NA;0;0
"Gladiolus imbricatus";"Switzerland";"Vascular plants";NA;5;2008;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;11;NA;NA;0;0
"Gladiolus imbricatus";"Ukraine";"Vascular plants";NA;43;1994;"Tracheophyta";"Liliopsida";NA;"NO";1863;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;6;NA;NA;0;0
"Gladiolus italicus";"Albania";"Vascular plants";NA;2;2019;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2476;54;4107;NA;0;0
"Gladiolus italicus";"Belgium";"Vascular plants";2012;1;2012;"Tracheophyta";"Liliopsida";0;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;4107;TRUE;0;0
"Gladiolus italicus";"Croatia";"Vascular plants";NA;24;2014;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;4107;NA;0;0
"Gladiolus italicus";"France";"Vascular plants";NA;1774;2000;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;4107;NA;10;192.7
"Gladiolus italicus";"Greece";"Vascular plants";NA;133;2000;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;4107;NA;0;0
"Gladiolus italicus";"Italy";"Vascular plants";NA;1057;1997;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;4107;NA;64;1233.28
"Gladiolus italicus";"Malta";"Vascular plants";NA;4;2015;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";632;5;4107;FALSE;0;0
"Gladiolus italicus";"Montenegro";"Vascular plants";NA;3;2018;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";5319;2;4107;NA;0;0
"Gladiolus italicus";"Netherlands";"Vascular plants";NA;2;2019;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;29;4107;NA;0;0
"Gladiolus italicus";"Portugal";"Vascular plants";NA;166;2004;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;81;4107;NA;0;0
"Gladiolus italicus";"Romania";"Vascular plants";NA;1;2020;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;4107;NA;0;0
"Gladiolus italicus";"Sea";"Vascular plants";NA;557;1992;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;4107;FALSE;NA;NA
"Gladiolus italicus";"Slovenia";"Vascular plants";NA;2;2019;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;46;4107;NA;0;0
"Gladiolus italicus";"Spain";"Vascular plants";NA;365;1990;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;113;4107;NA;100;1927
"Gladiolus italicus";"Switzerland";"Vascular plants";NA;4;2019;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;11;4107;NA;0;0
"Gladiolus italicus";"Ukraine";"Vascular plants";NA;12;2020;"Tracheophyta";"Liliopsida";NA;"NO";1927;12;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;6;4107;NA;0;0
"Glandularia hybrida";"Belgium";"Vascular plants";2010;10;2012;"Tracheophyta";"Magnoliopsida";2;"NO";1211;24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;69;FALSE;0;0
"Glandularia hybrida";"Czech Republic";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";1211;24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;25;69;FALSE;0;0
"Glandularia hybrida";"Sea";"Vascular plants";NA;9;2001;"Tracheophyta";"Magnoliopsida";NA;"NO";1211;24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;69;FALSE;NA;NA
"Glandularia hybrida";"Sweden";"Vascular plants";NA;44;1999;"Tracheophyta";"Magnoliopsida";NA;"NO";1211;24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;69;FALSE;100;1211
"Glandularia hybrida";"United Kingdom";"Vascular plants";NA;4;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";1211;24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;69;FALSE;0;0
"Glaucium grandiflorum";"Belgium";"Vascular plants";2016;5;2016;"Tracheophyta";"Magnoliopsida";0;"NO";0;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;13;FALSE;0;0
"Glaucium grandiflorum";"Sea";"Vascular plants";NA;8;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";0;92;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;13;FALSE;NA;NA
"Glycaspis brimblecombei";"Cyprus";"Insects";2015;NA;NA;"Arthropoda";"Insecta";NA;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Glycaspis brimblecombei";"France";"Insects";2011;NA;NA;"Arthropoda";"Insecta";NA;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";514135;142;NA;TRUE;0;0
"Glycaspis brimblecombei";"Greece";"Insects";2013;21;2014;"Arthropoda";"Insecta";1;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";41715;142;NA;FALSE;0;0
"Glycaspis brimblecombei";"Italy";"Insects";2010;12;2017;"Arthropoda";"Insecta";7;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";205611;161;NA;FALSE;0;0
"Glycaspis brimblecombei";"Portugal";"Insects";NA;7;2011;"Arthropoda";"Insecta";NA;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";52871;81;NA;NA;0;0
"Glycaspis brimblecombei";"Sea";"Insects";NA;66;2016;"Arthropoda";"Insecta";NA;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;NA;FALSE;NA;NA
"Glycaspis brimblecombei";"Spain";"Insects";NA;8;2019;"Arthropoda";"Insecta";NA;"NO";1531;272;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";264021;113;NA;NA;0;0
"Glyceria striata";"Belgium";"Vascular plants";2017;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";1132699;483;NA;FALSE;0;0
"Glyceria striata";"Bosnia and Herzegovina";"Vascular plants";2015;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";9027;14;NA;FALSE;0;0
"Glyceria striata";"Germany";"Vascular plants";NA;3;2021;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";2829627;48;NA;NA;0;0
"Glyceria striata";"Sea";"Vascular plants";NA;27;1993;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;NA;FALSE;NA;NA
"Glyceria striata";"Sweden";"Vascular plants";NA;104;1990;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";7997425;25;NA;FALSE;0;0
"Glyceria striata";"Switzerland";"Vascular plants";NA;6;2020;"Tracheophyta";"Liliopsida";NA;"NO";1124;108;"R06786";"A";1;1;0;0;"Freshwater_Terrestrial";"NO";"NO";"NO";"NO";453426;11;NA;NA;0;0
"Glyphidohaptor plectocirra";"Greece";"Invertebrates (excl. Arthropods, Molluscs)";2010;NA;NA;"Platyhelminthes";"Monogenea";NA;"NO";0;15;"R16657";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";386;142;NA;FALSE;0;0
"Gobio occitaniae";"France";"Fishes";NA;50;2012;"Chordata";"Actinopterygii";NA;"NO";0;24;NA;NA;0;1;1;0;"Freshwater_Marine";"NO";"NO";"NO";"YES";3461;142;NA;NA;0;0
"Gobio occitaniae";"Spain";"Fishes";2013;NA;NA;"Chordata";"Actinopterygii";NA;"NO";0;24;NA;NA;0;1;1;0;"Freshwater_Marine";"NO";"NO";"NO";"YES";1622;113;NA;TRUE;0;0
"Gobiosoma bosc";"Belgium";"Fishes";2018;NA;NA;"Chordata";"Actinopterygii";NA;"NO";0;135;"R17573";"A";0;1;1;0;"Freshwater_Marine";"NO";"NO";"NO";"NO";11216;483;NA;TRUE;0;0
"Gobiosoma bosc";"Netherlands";"Fishes";2017;3;2017;"Chordata";"Actinopterygii";0;"NO";0;135;"R17573";"A";0;1;1;0;"Freshwater_Marine";"NO";"NO";"NO";"NO";118551;29;NA;FALSE;0;0
"Gomphocarpus fruticosus";"Belgium";"Vascular plants";2017;2;2017;"Tracheophyta";"Magnoliopsida";0;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;257;TRUE;0;0
"Gomphocarpus fruticosus";"France";"Vascular plants";NA;59;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;257;NA;0;0
"Gomphocarpus fruticosus";"Greece";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46853;142;257;FALSE;0;0
"Gomphocarpus fruticosus";"Italy";"Vascular plants";NA;42;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;257;NA;0;0
"Gomphocarpus fruticosus";"Netherlands";"Vascular plants";NA;1;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;257;NA;0;0
"Gomphocarpus fruticosus";"Portugal";"Vascular plants";NA;36;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;257;NA;0;0
"Gomphocarpus fruticosus";"Sea";"Vascular plants";NA;107;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;257;FALSE;NA;NA
"Gomphocarpus fruticosus";"Spain";"Vascular plants";NA;8;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";2424;94;"R06825";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;257;NA;0;0
"Gonialoe variegata";"Spain";"Vascular plants";2010;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";1604;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;NA;FALSE;0;0
"Goniobranchus obsoletus";"Cyprus";"Molluscs";2018;NA;NA;"Mollusca";"Gastropoda";NA;"NO";0;16;"R19356";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Goniobranchus obsoletus";"Sea";"Molluscs";NA;2;2017;"Mollusca";"Gastropoda";NA;"NO";0;16;"R19356";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";198540;NA;NA;FALSE;NA;NA
"Gonioinfradens paucidentatus";"Cyprus";"Crustaceans";2016;NA;NA;"Arthropoda";"Malacostraca";NA;"NO";0;22;"R06837";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Gonioinfradens paucidentatus";"Greece";"Crustaceans";2010;NA;NA;"Arthropoda";"Malacostraca";NA;"NO";0;22;"R06837";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";372;142;NA;FALSE;0;0
"Gonioinfradens paucidentatus";"Sea";"Crustaceans";NA;1;2021;"Arthropoda";"Malacostraca";NA;"NO";0;22;"R06837";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";70968;NA;NA;FALSE;NA;NA
"Gonocerus acuteangulatus";"Albania";"Insects";NA;2;2017;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3899;54;NA;NA;0;0
"Gonocerus acuteangulatus";"Austria";"Insects";NA;233;2016;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";122100;37;NA;NA;0;0
"Gonocerus acuteangulatus";"Belarus";"Insects";NA;9;2019;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";8870;1;NA;NA;0;0
"Gonocerus acuteangulatus";"Belgium";"Insects";NA;414;2008;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";482504;483;NA;NA;0;0
"Gonocerus acuteangulatus";"Bulgaria";"Insects";NA;16;2017;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";15172;7;NA;NA;0;0
"Gonocerus acuteangulatus";"Croatia";"Insects";NA;40;2014;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";13442;19;NA;NA;0;0
"Gonocerus acuteangulatus";"Czech Republic";"Insects";NA;91;2007;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";47792;25;NA;NA;0;0
"Gonocerus acuteangulatus";"Denmark";"Insects";NA;20;2020;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";771382;15;NA;NA;0;0
"Gonocerus acuteangulatus";"France";"Insects";NA;1019;2004;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";514135;142;NA;NA;100;2554
"Gonocerus acuteangulatus";"Germany";"Insects";NA;1276;2005;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1575546;48;NA;NA;0;0
"Gonocerus acuteangulatus";"Greece";"Insects";NA;17;2014;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";41715;142;NA;NA;0;0
"Gonocerus acuteangulatus";"Hungary";"Insects";NA;9;2014;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";15818;17;NA;NA;0;0
"Gonocerus acuteangulatus";"Italy";"Insects";NA;271;2007;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";205611;161;NA;NA;0;0
"Gonocerus acuteangulatus";"Latvia";"Insects";NA;2;2021;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1008;6;NA;NA;0;0
"Gonocerus acuteangulatus";"Liechtenstein";"Insects";NA;1;2020;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2010;1;NA;NA;0;0
"Gonocerus acuteangulatus";"Lithuania";"Insects";NA;17;2019;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";18558;4;NA;NA;0;0
"Gonocerus acuteangulatus";"Luxembourg";"Insects";NA;63;2019;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";19612;1;NA;NA;0;0
"Gonocerus acuteangulatus";"Moldova";"Insects";NA;2;2020;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";413;1;NA;NA;0;0
"Gonocerus acuteangulatus";"Montenegro";"Insects";NA;5;2017;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2725;2;NA;NA;0;0
"Gonocerus acuteangulatus";"Netherlands";"Insects";NA;5997;2005;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";6331084;29;NA;NA;0;0
"Gonocerus acuteangulatus";"Norway";"Insects";2012;NA;NA;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";598977;75;NA;FALSE;0;0
"Gonocerus acuteangulatus";"Poland";"Insects";NA;29;2017;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";30488;16;NA;NA;0;0
"Gonocerus acuteangulatus";"Portugal";"Insects";NA;66;2011;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";52871;81;NA;NA;0;0
"Gonocerus acuteangulatus";"Romania";"Insects";NA;13;2007;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";11945;3;NA;NA;0;0
"Gonocerus acuteangulatus";"Sea";"Insects";NA;409;2005;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4284682;NA;NA;FALSE;NA;NA
"Gonocerus acuteangulatus";"Serbia";"Insects";NA;5;2014;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";11129;38;NA;NA;0;0
"Gonocerus acuteangulatus";"Slovakia";"Insects";NA;4;2015;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7382;19;NA;NA;0;0
"Gonocerus acuteangulatus";"Slovenia";"Insects";NA;22;2018;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";20810;46;NA;NA;0;0
"Gonocerus acuteangulatus";"Spain";"Insects";NA;180;2009;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";264021;113;NA;NA;0;0
"Gonocerus acuteangulatus";"Switzerland";"Insects";NA;63;2016;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1509736;11;NA;NA;0;0
"Gonocerus acuteangulatus";"Ukraine";"Insects";NA;26;2015;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";21266;6;NA;NA;0;0
"Gonocerus acuteangulatus";"United Kingdom";"Insects";NA;448;2009;"Arthropoda";"Insecta";NA;"NO";2554;21;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";6320677;99;NA;NA;0;0
